stock_code,corp_name,corp_code,modify_date
367000,플래티어,01454341,20220224
367360,DB금융스팩9호,01505469,20220218
368600,아이씨에이치,01302853,20230216
368770,파이버프로,01513440,20230217
368970,오에스피,01491607,20230222
369370,블리츠웨이,01508855,20230227
370090,퓨런티어,01357446,20230221
371950,풍원정밀,00417167,20220721
372170,윤성에프앤씨,00925374,20230502
372290,하나머스트7호스팩,01513404,20230216
372800,아이티아이즈,01429840,20220221
372910,한컴라이프케어,00534598,20220321
373170,엠아이큐브솔루션,01497142,20230804
373200,하인크코리아,01514698,20230731
373220,LG에너지솔루션,01515323,20230109
373340,유진스팩6호,01514519,20230223
375500,DL이앤씨,01524093,20230113
376180,피코그램,00604028,20220209
376190,LB루셈,00527011,20230411
376290,씨유테크,00575106,20230215
376300,디어유,01456011,20230216
376930,노을,01494118,20230216
376980,원티드랩,01441611,20230221
377030,맥스트,01409095,20230221
377190,디앤디플랫폼리츠,01475609,20220920
377220,프롬바이오,01217865,20230522
377300,카카오페이,01244601,20221227
377330,이지트로닉스,01140837,20220406
377400,하이제6호스팩,01526949,20230221
377450,리파인,01210066,20230223
377460,위니아에이드,01175499,20231010
377480,마음AI,01297898,20230731
377630,삼성스팩4호,01528530,20230223
377740,바이오노트,00622787,20221222
378340,필에너지,01488320,20230714
378800,샤페론,01387164,20230222
378850,화승알앤에이,01532603,20220330
379390,이성씨엔아이,01365384,20230403
380320,삼성머스트스팩5호,01534522,20230215
380440,엔에이치스팩19호,01535257,20230213
380540,옵티코어,01506990,20230818
381970,케이카,01323032,20230221
382480,지아이텍,01311310,20220307
382800,지앤비에스 에코,00958327,20230412
382840,원준,01459212,20220225
382900,범한퓨얼셀,01435489,20230220
383220,F&F,01568413,20230220
383310,에코프로에이치엔,01566248,20230223
383800,LX홀딩스,01562589,20230217
383930,디티앤씨알오,01437432,20230216
384470,코어라인소프트,01512575,20230918
386580,한화플러스제2호스팩,01572489,20220223
388050,지투파워,01462605,20230216
388610,지에프씨생명과학,01221752,20221223
388720,유일로보틱스,01152586,20230220
388790,라이콤,01569102,20231010
388800,유진스팩7호,01569838,20230223
388870,파로스아이바이오,01495180,20230727
389020,자람테크놀로지,01365038,20230307
389030,지니너스,01494154,20230918
389140,포바이포,01513699,20230517
389260,대명에너지,01150515,20230220
389470,인벤티지랩,01516456,20230223
389500,에스비비테크,00567897,20230316
390110,애니메디솔루션,01507810,20230220
391060,엔에이치스팩20호,01573974,20230221
391710,코닉오토메이션,01573284,20230302
393210,토마토시스템,01436479,20230427
393360,신한제8호스팩,01574760,20230223
393890,더블유씨피,01291317,20230208
394280,오픈엣지테크놀로지,01571107,20230222
395400,SK리츠,01535150,20221220
396270,넥스트칩,01515864,20230208
396300,세아메카닉스,00534701,20230223
396470,워트,00866451,20231026
396690,미래에셋글로벌리츠,01576102,20230110
397030,에이프릴바이오,01375822,20230223
397880,교보11호스팩,01582228,20220223
399720,가온칩스,01364747,20230216
400760,NH올원리츠,01480780,20230920
400840,하이제7호스팩,01586172,20220228
402030,코난테크놀로지,00601988,20230330
402340,SK스퀘어,01596425,20230331
402420,켈스,01507722,20230220
403360,라피치,01466832,20221103
403490,우듬지팜,01299106,20230927
403550,쏘카,01026157,20221123
403870,HPSP,01288827,20230223
404950,디비금융스팩10호,01591262,20230222
404990,신한서부티엔디리츠,01436558,20220729
405000,플라즈맵,01575839,20230403
405100,큐알티,01033591,20230227
405350,IBKS제17호스팩,01591606,20230216
405640,신한제9호스팩,01594764,20220718
405920,나라셀라,01021639,20230919
406760,하나금융21호스팩,01593242,20230222
406820,뷰티스킨,01147487,20230724
407400,꿈비,01586455,20230209
408900,스튜디오미르,01139965,20230222
408920,메쎄이상,01596656,20230404
411080,샌즈랩,01242241,20231024
412350,레이저쎌,01573381,20230407
412930,미래에셋비전스팩1호,01601286,20220421
413300,티엘엔지니어링,01583953,20221118
413600,키움제6호스팩,01616808,20230216
413630,유진스팩8호,01601222,20230221
415580,상상인제3호스팩,01604371,20230214
416180,신성에스티,00761183,20231019
417010,나노팀,01524118,20230303
417180,핑거스토리,01584934,20230215
417310,코람코더원리츠,01180118,20230119
417500,제이아이테크,01367586,20230227
417790,트루엔,01134216,20230517
417840,저스템,01383229,20230803
417860,오브젠,01472930,20230214
417970,모델솔루션,00657783,20230116
418170,하나금융22호스팩,01613281,20220803
418210,신한제10호스팩,01616482,20230331
418250,시큐레터,01579570,20230824
418420,라온텍,00965512,20230706
418470,밀리의서재,01467451,20230927
418550,제이오,00411808,20230216
419050,삼기이브이,01526806,20230203
419080,엔젯,01587056,20230209
419120,산돌,01516368,20221027
419270,신영스팩7호,01612608,20230217
419530,SAMG엔터,01082418,20230425
419540,비스토스,01506848,20230221
419700,이브이파킹서비스,01695498,20230705
420770,기가비스,00765569,20230524
421800,교보12호스팩,01620713,20230126
422040,엔에이치스팩23호,01619513,20230215
424140,케이비제21호스팩,01621280,20230223
424760,벨로크,01622331,20230612
424960,스마트레이더시스템,01555215,20230822
424980,마이크로투나노,00624378,20230426
425040,티이엠씨,01301252,20230223
425290,삼성스팩6호,01624162,20230208
425420,티에프이,01035368,20221117
426550,IBKS제19호스팩,01632851,20230216
427950,하나금융23호스팩,01652970,20220915
429270,시지트로닉스,01284751,20230803
430220,신영스팩8호,01656374,20230217
430230,하나금융24호스팩,01658266,20230221
430460,한화플러스제3호스팩,01663055,20221213
430690,한싹,01602638,20231004
430700,유안타제9호스팩,01663639,20230214
432320,KB스타리츠,01622720,20230726
432430,와이랩,01406265,20230720
432720,퀄리타스반도체,01584183,20231027
433530,키움제7호스팩,01667592,20230223
434190,탈로스,01020269,20221123
434480,모니터랩,01583652,20230519
435380,유안타제10호스팩,01670675,20230223
435620,하나금융25호스팩,01669475,20230220
435870,SK증권제8호스팩,01671197,20230223
436530,케이비제22호스팩,01672053,20230130
436610,한국제11호스팩,01672114,20230223
437780,엔에이치스팩24호,01674538,20230220
438220,대신밸런스제13호스팩,01675014,20221128
438580,엔에이치스팩25호,01674468,20230215
438700,버넥트,01605529,20230907
439090,마녀공장,01136977,20230608
439250,삼성스팩7호,01675227,20230208
439410,엔에이치스팩26호,01675254,20230215
439730,IBKS제20호스팩,01675421,20230214
440110,파두,01292291,20231019
440200,케이비제23호스팩,01676989,20230131
440320,오픈놀,01585155,20230630
440790,교보13호스팩,01677678,20221115
440820,엔에이치스팩27호,01677429,20230215
441270,파인엠텍,01686755,20221027
442130,유진스팩9호,01678835,20230221
442310,대신밸런스제14호스팩,01696451,20221205
442770,IBKS제21호스팩,01682740,20230222
442900,미래에셋드림스팩1호,01683387,20230315
443250,레뷰코퍼레이션,01468061,20231006
444920,유안타제11호스팩,01688346,20230901
445180,퓨릿,01027828,20231018
445360,비엔케이제1호스팩,01689336,20230214
445680,큐리옥스바이오시스템즈,01498974,20230810
445970,신영스팩9호,01689938,20230217
446070,유니드비티플러스,01702017,20230703
446150,유안타제12호스팩,01690235,20230317
446190,미래에셋비전스팩2호,01692321,20230224
446440,에피바이오텍,01281541,20231026
446600,카이바이오텍,01671601,20230223
446750,하나26호스팩,01696275,20230911
446840,키움제8호스팩,01693922,20230517
447690,아이오바이오,01680131,20230227
448370,하나27호스팩,01700374,20230406
448710,코츠테크놀로지,00959210,20230810
448730,삼성FN리츠,01688896,20230413
448740,삼성스팩8호,01700921,20230302
448760,IBKS제22호스팩,01701328,20230406
448780,마이크로엔엑스,01206717,20230217
448830,미래에셋비전스팩3호,01702424,20230407
448900,한국피아이엠,00765897,20230830
449020,유안타제13호스팩,01701753,20230228
450050,하이제8호스팩,01705625,20230622
450140,코오롱모빌리티그룹,01712485,20230324
450410,엔에이치스팩28호,01705777,20230309
450520,인스웨이브시스템즈,01222113,20231004
450940,유안타제14호스팩,01706819,20230727
451220,아이엠티,01546101,20231010
451700,엔에이치스팩29호,01712616,20230623
451800,한화리츠,01669226,20230327
452260,한화갤러리아,01722437,20231030
452670,상상인제4호스팩,01717170,20230914
452980,신한제11호스팩,01719105,20231004
453340,현대그린푸드,01721809,20230427
454640,하나29호스팩,01724417,20230628
454750,하나28호스팩,01724338,20230810
454910,두산로보틱스,01105153,20231005
455250,KB제25호스팩,01724709,20230623
455310,한화플러스제4호스팩,01725160,20231025
455910,SK증권제9호스팩,01725577,20230721
456040,OCI,01760738,20230530
456190,큐라켐,01205514,20230518
456440,DB금융스팩11호,01731453,20230712
456490,교보14호스팩,01760640,20230706
456570,아이엠지티,01579020,20230719
456700,길교이앤씨,00874797,20230726
457190,이수스페셜티케미컬,01762569,20230704
457390,대신밸런스제15호스팩,01751448,20230830
457630,대신밸런스제16호스팩,01738483,20230904
457940,SK증권제10호스팩,01744703,20230811
458320,KB제26호스팩,01766167,20230810
458610,한국제12호스팩,01761296,20230830
460850,동국씨엠,01765256,20230718
460860,동국제강,01765265,20230717
462020,에이치엠씨제6호스팩,01767494,20231013
462520,조선내화,01770203,20230912
465770,STX그린로지스,01784394,20231023
900070,글로벌에스엠,00783246,20170703
900100,애머릿지,00781202,20230130
900110,이스트아시아홀딩스,00799070,20210607
900120,씨케이에이치,00800084,20221004
900140,엘브이엠씨,00838500,20210611
900250,크리스탈신소재,01107665,20201109
900260,로스웰,01139266,20190312
900270,헝셩그룹,01160512,20221107
900280,골든센츄리,01168143,20221021
900290,GRT,01170962,20181122
900300,오가닉티코스메틱,01169434,20210707
900310,컬러레이,01236286,20210924
900340,윙입푸드,01328639,20230425
950110,SBI핀테크솔루션즈,00938688,20200401
950130,엑세스바이오,00956028,20170630
950140,잉글우드랩,01165739,20230405
950160,코오롱티슈진,01245062,20200325
950170,JTC,01041828,20230601
950190,고스트스튜디오,01416235,20231019
950200,소마젠,01442115,20230403
950210,프레스티지바이오파마,01510489,20220414
950220,네오이뮨텍,01511558,20210316
